MainCategory,SubCategory,Product Name,Price,Link,Rating,Review
Home & Kitchen,Bed,"Clara Clark King Sheets Set, Deep Pocket Bed Sheets for King Size Bed - 4 Piece King Size Sheets, Extra Soft Bedding Sheets & Pillowcases, White Sheets King ",27.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfYXRmX2Jyb3dzZTozMDAxMzQ0NDExODAxMDI6OjA6Og&url=%2FClara-Clark-1800-Premier-Sheet%2Fdp%2FB00902WXR2%2Fref%3Dsr_1_1_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,4.6,"19,590"
Home & Kitchen,Bed,"Clara Clark Queen Sheets Set, Deep Pocket Bed Sheets for Queen Size Bed - 4 Piece Queen Size Sheets, Extra Soft Bedding Sheets & Pillowcases, Yellow Sheets Queen ",25.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfYXRmX2Jyb3dzZTozMDAxMzQ0NDExNzg3MDI6OjA6Og&url=%2FClara-Clark-Premier-Collection-Microfiber%2Fdp%2FB00EJQT0ES%2Fref%3Dsr_1_2_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,4.4,232
Home & Kitchen,Bed,"City Scene - Queen Comforter Set, Smooth & Soft Bedding with Matching Shams, Modern Home Decor (Courtney White, Queen) ",60.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfYXRmX2Jyb3dzZTozMDAwNzA5MTM2OTYwMDI6OjA6Og&url=%2FCity-Scene-Courtney-Comforter-Queen%2Fdp%2FB06Y2NBNB3%2Fref%3Dsr_1_3_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,4.4,303
Home & Kitchen,Bed,"Northwest Pokemon Bed in a Bag Set, Twin, Friendly Battle ",79.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfbXRmX2Jyb3dzZTozMDAwMjE5NTMwMzg0MDI6OjA6Og&url=%2FNorthwest-Pokemon-Twin-Friendly-Battle%2Fdp%2FB0CCBZXMZY%2Fref%3Dsr_1_4_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,4.7,"6,770"
Home & Kitchen,Bed,"Calvin Klein - King Sheets, Luxuriously Soft Percale Bedding Set, Sustainable Fabric Construction (Naturals Solid Flax Beige, King) ",116.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfbXRmX2Jyb3dzZTozMDAxODUxMTU4ODg5MDI6OjA6Og&url=%2FCalvin-Klein-Luxuriously-Sustainable-Construction%2Fdp%2FB0CK53F6D5%2Fref%3Dsr_1_5_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,4.3,5
Home & Kitchen,Bed,"Northwest Ashford Bedding Set, Full, Optical White ",16.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfbXRmX2Jyb3dzZTozMDAxMzg0OTg1NTAyMDI6OjA6Og&url=%2FNorthwest-Ashford-Bedding-Optical-White%2Fdp%2FB0BPTJTFBY%2Fref%3Dsr_1_6_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-6-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,4.6,205
Home & Kitchen,Bed,"Calvin Klein - King Sheets, Luxuriously Soft Percale Bedding Set, Sustainable Fabric Construction (Naturals Solid Dawn Blue, King) ",116.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfYnRmX2Jyb3dzZTozMDAxODUxMTU4ODkwMDI6OjA6Og&url=%2FCalvin-Klein-Luxuriously-Sustainable-Construction%2Fdp%2FB0CK55FFZ6%2Fref%3Dsr_1_7_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-7-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,,
Home & Kitchen,Bed,"COMOMY Baby Playpen for Toddlers, 79"" x 63"" Extra Large Baby Playard, Safe and Non-Slip Baby Fence, Full Mesh Design, Indoor & Outdoor Kids Activity Center, Baby Play Pens (Dark Grey) ",74.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfYnRmX2Jyb3dzZTozMDAxNDMwODYxNjkyMDI6OjA6Og&url=%2FCOMOMY-Toddlers-Non-Slip-Dark-Grey%2Fdp%2FB0CCVQ11CK%2Fref%3Dsr_1_8_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-8-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,4.3,287
Home & Kitchen,Bed,"Luxury Cotton 300 Thread Count Organic Cotton 3-Piece Sheet Set, Twin, Fresh Ivory ",39.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo2MjcxOTU5NTYzNDA4ODUxOjE3MTY5MTE2NTM6c3BfYnRmX2Jyb3dzZTozMDAwOTMwMzYwNTQ4MDI6OjA6Og&url=%2FLinen-Closet-Thread-Organic-3-Piece%2Fdp%2FB0C5W7DQB5%2Fref%3Dsr_1_9_sspa%3Fqid%3D1716911653%26s%3Dkitchen-intl-ship%26sr%3D1-9-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,4.4,109
