MainCategory,SubCategory,Product Name,Price,Link,Rating,Review
Computer,External Components,"SanDisk 1TB Extreme PRO Portable SSD - Up to 2000MB/s - USB-C, USB 3.2 Gen 2x2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE81-1T00-G25 ",119.,https://www.amazon.com//SanDisk-1TB-Extreme-Portable-SDSSDE81-1T00-G25/dp/B08GV9M64L/ref=sr_1_18?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-18,4.3,"11,989"
Computer,External Components,"Toshiba Canvio Flex 2TB Portable External Hard Drive USB-C USB 3.0, Silver for PC, Mac, & Tablet - HDTX120XSCAA ",79.,https://www.amazon.com//Toshiba-Canvio-Portable-External-Silver/dp/B08JKHPV1V/ref=sr_1_19?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-19,4.6,"6,998"
Computer,External Components,"Crucial X10 Pro 4TB Portable SSD - Up to 2100MB/s Read, 2000MB/s Write - Water and dust Resistant, PC and Mac, with Mylio Photos+ Offer - USB 3.2 External Solid State Drive - CT4000X10PROSSD902 ",299.,https://www.amazon.com//Crucial-X10-Pro-Portable-CT4000X10PROSSD902/dp/B0C9WJQ9GP/ref=sr_1_20?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-20,4.4,809
Computer,External Components,"SanDisk 1TB Portable SSD - Up to 520MB/s, USB-C, USB 3.2 Gen 2 - SDSSDE30-1T00-G25 ",74.,https://www.amazon.com//SanDisk-Portable-520MB-Read-Speed/dp/B08RSH8YDJ/ref=sr_1_21?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-21,4.6,"11,397"
Computer,External Components,"Western Digital 4TB My Passport Portable External Hard Drive with backup software and password protection, Black - WDBPKJ0040BBK-WESN ",109.,https://www.amazon.com//Passport-Portable-External-Drive-Black/dp/B07VTW2LPX/ref=sr_1_22?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-22,4.6,"89,141"
Computer,External Components,"Western Digital 20TB Elements Desktop External Hard Drive, USB 3.0 drive for plug-and-play storage - Western DigitalBWLG0200HBK-NESN ",359.,https://www.amazon.com//Elements-Desktop-External-external-storage/dp/B09VCXWPQG/ref=sr_1_23?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-23,4.5,"21,989"
Computer,External Components,"Crucial X9 1TB Portable SSD - Up to 1050MB/s Read - PC and Mac, Lightweight and Small with 3-Month Mylio Photos+ Offer - USB 3.2 External Solid State Drive - CT1000X9SSD902 ",85.,https://www.amazon.com//Crucial-1TB-Portable-SSD-CT1000X9SSD902/dp/B0CGW1FQV4/ref=sr_1_24?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-24,4.5,"29,438"
Computer,External Components,External CD/DVD Drive for Laptop USB 3.0 CD/DVD Player Portable +/-RW Burner CD ROM Reader Rewriter Writer Disk Duplicator Compatible with Laptop Desktop PC Windows Apple Mac Pro Macbook Linux ,41.,https://www.amazon.com//Rioddas-External-Portable-Rewriter-Superdrive/dp/B07DLRG9VH/ref=sr_1_25?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-25,4.2,"36,923"
Computer,External Components,"WD_Black 1TB C50 Expansion Card, Officially Licensed for Xbox – Quick Resume, Plug & Play, NVMe SSD Expansion for Xbox Series X|S Gaming Consoles - WDBMPH0010BNC-WCSN ",149.,https://www.amazon.com//WD_Black-Storage-Expansion-Card-WDBMPH0010BNC-WCSN/dp/B0C44XVWCH/ref=sr_1_26?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-26,4.8,"4,009"
Computer,External Components,"SanDisk Professional 4TB PRO-G40 SSD - Up to 3000MB/s, Thunderbolt 3 (40Gbps), USB-C (10Gbps), IP68 dust/Water Resistance, External Solid State Drive - SDPS31H-004T-GBCND ",399.,https://www.amazon.com//SanDisk-Professional-4TB-PRO-G40-SDPS31H-004T-GBCND/dp/B0BW6715SV/ref=sr_1_27?dib=eyJ2IjoiMSJ9.8XrYA0KBFX5J41C1S_L9xFwlLwYqjCU4IL2htV5t7dgVIlhKLX8vjfEFkFqiOmclWjUXCk8RQ-7mbBXvjpmEG6r1kHRNXNcNxPWBhSOntazDPw2V2epMH_mykdpf0tuKokS0T6XfKYr2iDuw-6TAWGIQ533nLUz32hbf9IORsbj_J0bv3lMlsvZC1P8JNvJ97saedC_99E_DUmQd6I1tALEkTF_r6jnp_efFvGE04041LUFgTthWhSvYdEQDXWs4RWkrnFtmyTPwkSRrEqDEk2KNnYyvTQF47VO5xgk7IQ0.rWXfWwUGeM7uPPa5-9531683FFP8mSjwpZwhHHHDGjQ&dib_tag=se&qid=1716669917&s=computers-intl-ship&sr=1-27,4.2,426
