MainCategory,SubCategory,Product Name,Price,Link,Rating,Review
Arts & Crafts,Needlework,Janlynn A Breeze Off The Ocean Counted Cross Stitch Kit ,14.,https://www.amazon.com//Design-Works-Breeze-Counted-Cross-Stitch/dp/B07DP2V5B7/ref=sr_1_110?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-110,5.0,6
Arts & Crafts,Needlework,"Dimensions 72-76380 Colorful Sunset Beginner Latch Hook Kit with Fringe, 10"" x 12"", Multicolor, 3pcs ",20.,https://www.amazon.com//Dimensions-72-76380-Colorful-Beginner-Multicolor/dp/B0BK1ZJBR1/ref=sr_1_111?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-111,2.9,11
Arts & Crafts,Needlework,New brothread - 2 Huge Spools 5000M Each Polyester Embroidery Machine Thread 40WT for Commercial and Domestic Machines - Black ,,https://www.amazon.com//New-brothread-Polyester-Embroidery-Commercial/dp/B0BKW2ZSZ9/ref=sr_1_115?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-115,4.6,205
Arts & Crafts,Needlework,"Bucilla Felt Applique 6 Piece Ornament Making Kit, Mandala Christmas, Perfect for DIY Arts and Crafts, 89499E ",22.,https://www.amazon.com//Bucilla-Christmas-Applique-Needlepoint-89499E/dp/B09W181Y3J/ref=sr_1_116?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-116,4.7,31
Arts & Crafts,Needlework,"Dimensions Gold Collection Counted Cross Stitch Kit, Santa's Secret Christmas Cross Stitch, 18 Count White Aida, 7'' x 5' ",13.,https://www.amazon.com//Dimensions-Collection-Counted-Stitch-Christmas/dp/B0017KW24O/ref=sr_1_117?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-117,4.6,544
Arts & Crafts,Needlework,"Bucilla Stamped Cross Stitch Baby Quilt Top, 34 by 43-Inch, 43241 Alphabet Dreams ",18.,https://www.amazon.com//Bucilla-Stamped-43-Inch-43241-Alphabet/dp/B003W0Y2MW/ref=sr_1_118?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-118,4.1,303
Arts & Crafts,Needlework,"Janlynn 14 Count Antique Sewing Room Cross Stitch Kit, 12 by 12-Inch ",21.,https://www.amazon.com//Janlynn-Antique-Sewing-Stitch-12-Inch/dp/B00OY0QSB2/ref=sr_1_119?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-119,4.6,118
Arts & Crafts,Needlework,"Bucilla Stamped Embroidery Pillow Case Pair, 20 by 30-Inch, 45076 Butterflies In Flight ",10.,https://www.amazon.com//Bucilla-Stamped-Embroidery-45076-Butterflies/dp/B001BENM2M/ref=sr_1_120?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-120,4.6,758
Arts & Crafts,Needlework,"KeyDoo HoopKeyDoo Embroidery Hoop Tightener, Purple ",9.,https://www.amazon.com//KeyDoo-HoopKeyDoo-Embroidery-Tightener-Purple/dp/B0934L8DTK/ref=sr_1_121?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-121,4.4,129
Arts & Crafts,Needlework,4 skn/Ball Alize Puffy Baby Big Loop Blanket Yarn 100% Micropolyester Soft Yarn 400gr 39.3 yds (55-White) ,,https://www.amazon.com//Alize-Puffy-Blanket-Micropolyester-55-White/dp/B08DR1XK25/ref=sr_1_122?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-122,4.8,138
Arts & Crafts,Needlework,"Dimensions Needle Felting Flat Felt Black Roll Wool, 12'' x 12'', Black ",4.,https://www.amazon.com//Dimensions-Needlecrafts-Feltworks-Needle-Black/dp/B001DZUVQY/ref=sr_1_123?dib=eyJ2IjoiMSJ9.HkRNESNmW7gFN54YMrrqhiPE_vaW2De4QZVuTgOsOgtPlZAHNvwoVsRvhaRYHDU8iPodhX25NNoqkPRZAcLfLxcS1kN38LxYXJafNU3adQWFQIYdlQ4Ex1r0XagL7gju425oHqd79nM7bt6rGLanlmoZbOoWb-wNJT-OoGW_Iq2X_LYGt7887-eb2cnsIAtVh0c6jzUeYl7mmdg70T5BiyX7LPavB7ZQHOZr_Fpm3TeWhO54-J9Lljqz4lcoTKtkGn4biMjO3QIU8euL4cgYqnyAK9tQhMDHlMTzogWm3vk.rDIrBO91rAhM7DU-WxY_BKAuCqOLv7G1FrUsMVK4jC4&dib_tag=se&qid=1716749912&s=arts-crafts-intl-ship&sr=1-123,4.3,93
Arts & Crafts,Needlework,"DMC Charles Craft Gold Standard Fiddler's Cloth Lite 16 Count 15, Light Oatmeal ",8.,https://www.amazon.com//DMC-GD1969-5452-Classic-Fiddlers-Oatmeal/dp/B003W0IWY6/ref=sr_1_122?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-122,4.7,177
Arts & Crafts,Needlework,Plant Lady Embroidery: 300 Botanical Embroidery Motifs & Designs to Stitch ,13.,https://www.amazon.com//Plant-Lady-Embroidery-Botanical-Designs/dp/1631598457/ref=sr_1_123?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-123,4.7,529
Arts & Crafts,Needlework,"Bucilla Felt Applique Stocking Kit (18-Inch), Frosty Night ",20.,https://www.amazon.com//Bucilla-Applique-Stocking-18-Inch-86703/dp/B01LXKJNYX/ref=sr_1_124?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-124,4.6,414
Arts & Crafts,Needlework,"Tobin Bears Stamped for Cross Stitch Baby Bibs Kit 14"" x 9"" ",15.,https://www.amazon.com//Tobin-Bears-Stamped-Cross-Stitch/dp/B001CRKK3M/ref=sr_1_125?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-125,4.4,116
Arts & Crafts,Needlework,"Bucilla Felt Stocking Applique Kit, 18"", Santa Black Bear Cabin ",24.,https://www.amazon.com//Bucilla-86931E-Santa-Stocking-Multicolor/dp/B07KQ3CTVN/ref=sr_1_126?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-126,4.7,360
Arts & Crafts,Needlework,"Tobin Stamped Pillowcases, Cats in Flowers, 20"" x 30"" Embroidery Kit, white ",12.,https://www.amazon.com//Tobin-T232183-Pillowcase-Embroidery-20x30-Cats/dp/B074T4DFDF/ref=sr_1_127?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-127,4.6,158
Arts & Crafts,Needlework,"Bucilla Stamped Cross Stitch Crib Cover Kit, 34 by 43-Inch, 45567 On The Farm ",52.,https://www.amazon.com//Bucilla-Stamped-Stitch-43-Inch-45567/dp/B005NCRLEI/ref=sr_1_128?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-128,4.3,329
Arts & Crafts,Needlework,"DIMENSIONS Black Moon Cat Counted Cross Stitch Kit, Multi-Color ",11.,https://www.amazon.com//DIMENSIONS-Black-Counted-Stitch-Multi-Color/dp/B08L6PR3H6/ref=sr_1_129?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-129,4.8,106
Arts & Crafts,Needlework,"Janlynn Counted Cross Stitch Kit, The Lord's Prayer, Blue, By the yard ",10.,https://www.amazon.com//Janlynn-Counted-Cross-Stitch-Prayer/dp/B005IDB37I/ref=sr_1_130?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-130,4.6,701
Arts & Crafts,Needlework,"Design Works Crafts Janlynn Stamped for Cross Stitch Quilt Kit, Baby's Forest ",37.,https://www.amazon.com//Design-Works-Crafts-Janlynn-Stamped/dp/B09NRY8GWV/ref=sr_1_131?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-131,3.9,37
Arts & Crafts,Needlework,"Bohin Tapestry Hand Needles - Size 28, White ",7.,https://www.amazon.com//Bohin-Tapestry-Hand-Needles-Size/dp/B004SEYYXI/ref=sr_1_132?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-132,4.7,528
Arts & Crafts,Needlework,New brothread - 20 Options - 8 Snap Spools of 1000m Each Polyester Embroidery Machine Thread with Clear Plastic Storage Box for Embroidery & Quilting - 4xBeige+4xBrass ,,https://www.amazon.com//New-brothread-Polyester-Embroidery-Quilting/dp/B0BCYBMQDV/ref=sr_1_133?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-133,4.8,"1,542"
Arts & Crafts,Needlework,"Janlynn Variegated Embroidery Floss Pack, 9.5 x 6.25 x 0.5 ",9.,https://www.amazon.com//Janlynn-Variegated-Embroidery-Floss-Pack/dp/B003IHEYVI/ref=sr_1_134?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-134,4.5,315
Arts & Crafts,Needlework,"Design Works Crafts Counted Cross Stitch, Woodland Baby Sampler, 12 by 13 inches white ",23.,https://www.amazon.com//Design-Works-Crafts-Counted-Woodland/dp/B0033A2GLA/ref=sr_1_135?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-135,4.5,279
Arts & Crafts,Needlework,"Dimensions Bee Kind Animal Embroidery Starter Kit for Beginners, 6"" Diameter, Multicolor 6 Piece ",13.,https://www.amazon.com//Dimensions-Embroidery-Beginners-Diameter-Multicolor/dp/B09XWY2JT6/ref=sr_1_139?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-139,4.6,11
Arts & Crafts,Needlework,Tapestry Hand Needles-Size 28 5/Pkg ,8.,https://www.amazon.com//Tapestry-Hand-Needles-Size-28-Pkg/dp/B001DEGFVK/ref=sr_1_140?dib=eyJ2IjoiMSJ9.iWqLDtv3kjLisBNk1jUy1v_fZwigS4N6KhG6nRoxMgTj0QxEi1F9pAUovVipYh9ftDxvMwMqxdGxC0oPQqYv40e-5svR4oQBJRvSBOGEl_6mvQezuxiMal6hC42GM3f7g4aZ4zFWk8zro2uz52osj_o31VCjP8AcOJBhNJAfWq4_5LJbKBoQgG2KnKsKU3niU1EwXk-wnOsL4pojXlX_ZFDaftTFZMP4yjiq_8W-c-lqBLj-hKSgvW9DCPuEtkWLHL6yVWZSw-n6Aw1StGxGv-dqxWKpiZfvBiYlWJcQ0z4.lKLgcwiNTxqALFdYpqn6RZnx6Pt2FqNZANKuH5-vbPY&dib_tag=se&qid=1716749920&s=arts-crafts-intl-ship&sr=1-140,4.7,189
